3;MPI_Irecv;109963520615714;3727172770192812;3727172770195992;130885221052432;240003;4;2;0x770a26d3a1e0;140731970518008;17
2;MPI_Wait;108511437601111;3727172770204662;3727172770204912;140721896313552;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520615777;3727172770200302;3727172770203092;140731970517984;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Wait;108511437601127;3727172770205102;3727172770205272;140721896313576;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520615793;3727172770203152;3727172770203192;140731970518008;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Wait;108511437601155;3727172770207292;3727172770207562;140721896313560;1;0;-1;0x723735339de0;0;-1
3;MPI_Irecv;109963520724856;3727172798649269;3727172798651129;109963653875888;2;8;2;0x770a26d3a1e0;140731970518072;21
2;MPI_Irecv;108511437698980;3727172798935989;3727172798937919;108512225396400;2;8;1;0x72373533a1e0;140721896313576;21
3;MPI_Wait;109963520724913;3727172798653919;3727172798654399;140731970518064;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Irecv;108511437699069;3727172798940379;3727172798940649;108512225608976;2;8;3;0x72373533a1e0;140721896313560;23
3;MPI_Wait;109963520724926;3727172798654699;3727172798941149;140731970518072;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Wait;108511437699127;3727172798941249;3727172798941689;140721896313568;1;0;-1;0x723735339de0;0;-1
3;MPI_Irecv;109963520728652;3727172798948929;3727172798949029;140731970518144;2;4;2;0x770a26d3a1e0;140731970518072;13
2;MPI_Wait;108511437699140;3727172798941889;3727172798941919;140721896313552;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224482663;3727172689647647;3727313238320764;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
1;MPI_Wait;104130224482691;3727313238324944;3727313238325204;140730127024936;1;0;-1;0x7bb746f39de0;0;-1
0;MPI_Irecv;108274703513659;669100562;669227440;138236606337040;240003;4;1;0x7db9d733a1e0;140732681188008;19
0;MPI_Wait;108274703513675;669227769;669228260;140732681188016;1;0;-1;0x7db9d7339de0;0;-1
0;MPI_Wait;108274703513691;669228437;669228547;140732681188008;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Irecv;104130224580516;3727313271264663;3727313271267533;104130364012208;2;8;0;0x7bb746f3a1e0;140730127024952;21
2;MPI_Wait;108511437699156;3727172798941969;3727313271275523;140721896313576;1;0;-1;0x723735339de0;0;-1
1;MPI_Irecv;104130224580605;3727313271271933;3727313271273423;104130364224784;2;8;2;0x7bb746f3a1e0;140730127024936;23
2;MPI_Wait;108511437699169;3727313271277363;3727313271277893;140721896313560;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224580663;3727313271274363;3727313271274963;140730127024944;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Irecv;108511437702805;3727313271285273;3727313271287143;140721896313712;2;4;1;0x72373533a1e0;140721896313576;13
1;MPI_Wait;104130224580676;3727313271275203;3727313271275253;140730127024928;1;0;-1;0x7bb746f39de0;0;-1
1;MPI_Wait;104130224580692;3727313271275493;3727530365167270;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
0;MPI_Irecv;108274703612967;774373809;774374326;108275261701168;2;8;1;0x7db9d733a1e0;140732681188080;23
1;MPI_Wait;104130224580705;3727530365169570;3727530365169950;140730127024936;1;0;-1;0x7bb746f39de0;0;-1
0;MPI_Wait;108274703612980;774374691;774374747;140732681188088;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Irecv;104130224584341;3727530365180750;3727530365182560;140730127025088;2;4;0;0x7bb746f3a1e0;140730127024952;13
0;MPI_Wait;108274703612993;774375000;774376422;140732681188080;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Wait;104130224584586;3727530365188330;3727530496566094;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703050;3727313271292283;3727530496572863;140721896313576;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520728863;3727172798954069;3727530496602014;140731970518072;1;0;-1;0x770a26d39de0;0;-1
1;MPI_Wait;104130224584875;3727530496574463;3727530496574843;140730127024944;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703339;3727530496599874;3727530496600354;140721896313568;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520729332;3727530496611074;3727530496611323;140731970518064;1;0;-1;0x770a26d39de0;0;-1
1;MPI_Irecv;104130224584989;3727530496596783;3727530496597754;140730127024924;1;4;2;0x7bb746f3a1e0;140730127024936;15
2;MPI_Irecv;108511437703453;3727530496600983;3727530496601834;140721896313548;1;4;3;0x72373533a1e0;140721896313560;15
1;MPI_Wait;104130224585002;3727530496598063;3727530496609663;140730127024936;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703466;3727530496601923;3727530496608514;140721896313560;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224585222;3727530496613994;3727530496614054;140730127024928;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703686;3727530496612103;3727530496612134;140721896313552;1;0;-1;0x723735339de0;0;-1
3;MPI_Irecv;109963520615714;3727530512196736;3727530512199536;130885221052432;240003;4;2;0x770a26d3a1e0;140731970518008;17
2;MPI_Irecv;108511437600931;3727530512211686;3727530512213996;125581354938384;240003;4;1;0x72373533a1e0;140721896313576;17
3;MPI_Wait;109963520615777;3727530512203216;3727530512219976;140731970517984;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Irecv;108511437601031;3727530512216636;3727530512216816;125581355900944;240003;4;3;0x72373533a1e0;140721896313560;19
3;MPI_Wait;109963520615793;3727530512220196;3727530512220286;140731970518008;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Wait;108511437601095;3727530512218156;3727530512220026;140721896313568;1;0;-1;0x723735339de0;0;-1
1;MPI_Irecv;104130224482467;3727530516610919;3727530516613539;136026835701776;240003;4;0;0x7bb746f3a1e0;140730127024952;17
2;MPI_Wait;108511437601111;3727530512220096;3727530516621089;140721896313552;1;0;-1;0x723735339de0;0;-1
1;MPI_Irecv;104130224482567;3727530516616779;3727530516617179;136027050336272;240003;4;2;0x7bb746f3a1e0;140730127024936;19
2;MPI_Wait;108511437601127;3727530516621499;3727530516621559;140721896313576;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224482631;3727530516618859;3727530516620909;140730127024944;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437601155;3727530516622779;3727530516622809;140721896313560;1;0;-1;0x723735339de0;0;-1
0;MPI_Wait;108274703617208;774487548;774487609;140732681188104;1;0;-1;0x7db9d7339de0;0;-1
3;MPI_Irecv;109963520724856;3727530540669178;3727530540671488;109963653875888;2;8;2;0x770a26d3a1e0;140731970518072;21
3;MPI_Wait;109963520724913;3727530540673688;3727530540673968;140731970518064;1;0;-1;0x770a26d39de0;0;-1
0;MPI_Irecv;108274703617309;774487951;774488197;140732681188092;1;4;1;0x7db9d733a1e0;140732681188096;15
2;MPI_Irecv;108511437698980;3727530545166402;3727530545168452;108512225396400;2;8;1;0x72373533a1e0;140721896313576;21
3;MPI_Wait;109963520724926;3727530540674028;3727530545171842;140731970518072;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Irecv;108511437699069;3727530545170772;3727530545171132;108512225608976;2;8;3;0x72373533a1e0;140721896313560;23
