time,addr,core,level,latency,prefetched,pid,command,mshr
1470691873,140730223408380,0,L1,6,false,0,GetSResp,false
1470691879,140730223408380,0,L1,6,false,0,GetSResp,false
1470691886,140730223408380,0,L1,6,false,0,GetSResp,false
1470691892,140730223408380,0,L1,6,false,0,GetSResp,false
1470691898,140730223408380,0,L1,6,false,0,GetSResp,false
1470691904,140730223408380,0,L1,6,false,0,GetSResp,false
1470691911,140730223408380,0,L1,6,false,0,GetSResp,false
1470691917,140730223408380,0,L1,6,false,0,GetSResp,false
1470691923,140730223408380,0,L1,6,false,0,GetSResp,false
1470691929,140730223408380,0,L1,6,false,0,GetSResp,false
1470691935,140730223408380,0,L1,6,false,0,GetSResp,false
1470691941,140730223408380,0,L1,6,false,0,GetSResp,false
1470691947,140730223408380,0,L1,6,false,0,GetSResp,false
1470691954,140730223408380,0,L1,6,false,0,GetSResp,false
1470691960,140730223408380,0,L1,6,false,0,GetSResp,false
1470691967,140730223408380,0,L1,6,false,0,GetSResp,false
1470691973,140730223408380,0,L1,6,false,0,GetSResp,false
1470691979,140730223408380,0,L1,6,false,0,GetSResp,false
1470691985,140730223408380,0,L1,6,false,0,GetSResp,false
1470691991,140730223408380,0,L1,6,false,0,GetSResp,false
1470691998,140730223408380,0,L1,6,false,0,GetSResp,false
1470692004,140730223408380,0,L1,6,false,0,GetSResp,false
1470692010,140730223408380,0,L1,6,false,0,GetSResp,false
1470692016,140730223408380,0,L1,6,false,0,GetSResp,false
1470692024,140730223408380,0,L1,6,false,0,GetSResp,false
1470692038,140730223408380,0,L1,6,false,0,GetSResp,false
1470692082,140730223408380,0,L1,6,false,0,GetSResp,false
1470692088,140730223408380,0,L1,6,false,0,GetSResp,false
1470692094,140730223408380,0,L1,6,false,0,GetSResp,false
1470692100,140730223408380,0,L1,6,false,0,GetSResp,false
1470692107,140730223408380,0,L1,6,false,0,GetSResp,false
1470692113,140730223408380,0,L1,6,false,0,GetSResp,false
1470692119,140730223408380,0,L1,6,false,0,GetSResp,false
1470692125,140730223408380,0,L1,6,false,0,GetSResp,false
1470692131,140730223408380,0,L1,6,false,0,GetSResp,false
1470692137,140730223408380,0,L1,6,false,0,GetSResp,false
1470692143,140730223408380,0,L1,6,false,0,GetSResp,false
1470692149,140730223408380,0,L1,6,false,0,GetSResp,false
1470692155,140730223408380,0,L1,6,false,0,GetSResp,false
1470692161,140730223408380,0,L1,6,false,0,GetSResp,false
1470692168,140730223408380,0,L1,6,false,0,GetSResp,false
1470692182,140730223408380,0,L1,6,false,0,GetSResp,false
1470692228,140730223408380,0,L1,6,false,0,GetSResp,false
1470692234,140730223408380,0,L1,6,false,0,GetSResp,false
1470692241,140730223408380,0,L1,6,false,0,GetSResp,false
1470692247,140730223408380,0,L1,6,false,0,GetSResp,false
1470692254,140730223408380,0,L1,6,false,0,GetSResp,false
1470692260,140730223408380,0,L1,6,false,0,GetSResp,false
1470692266,140730223408380,0,L1,6,false,0,GetSResp,false
1470692272,140730223408380,0,L1,6,false,0,GetSResp,false
1470692278,140730223408380,0,L1,6,false,0,GetSResp,false
1470692284,140730223408380,0,L1,6,false,0,GetSResp,false
1470692290,140730223408380,0,L1,6,false,0,GetSResp,false
1470692297,140730223408380,0,L1,6,false,0,GetSResp,false
1470692303,140730223408380,0,L1,6,false,0,GetSResp,false
1470692310,140730223408380,0,L1,6,false,0,GetSResp,false
1470692316,140730223408380,0,L1,6,false,0,GetSResp,false
1470692322,140730223408380,0,L1,6,false,0,GetSResp,false
1470692328,140730223408380,0,L1,6,false,0,GetSResp,false
1470692334,140730223408380,0,L1,6,false,0,GetSResp,false
1470692340,140730223408380,0,L1,6,false,0,GetSResp,false
1470692347,140730223408380,0,L1,6,false,0,GetSResp,false
1470692352,140730223408380,0,L1,6,false,0,GetSResp,false
1470692359,140730223408380,0,L1,6,false,0,GetSResp,false
1470692365,140730223408380,0,L1,6,false,0,GetSResp,false
1470692371,140730223408380,0,L1,6,false,0,GetSResp,false
1470692378,140730223408380,0,L1,6,false,0,GetSResp,false
1470692384,140730223408380,0,L1,6,false,0,GetSResp,false
1470692390,140730223408380,0,L1,6,false,0,GetSResp,false
1470692396,140730223408380,0,L1,6,false,0,GetSResp,false
1470692402,140730223408380,0,L1,6,false,0,GetSResp,false
1470692408,140730223408380,0,L1,6,false,0,GetSResp,false
1470692415,140730223408380,0,L1,6,false,0,GetSResp,false
1470692421,140730223408380,0,L1,6,false,0,GetSResp,false
1470692427,140730223408380,0,L1,6,false,0,GetSResp,false
1470692434,140730223408380,0,L1,6,false,0,GetSResp,false
1470692440,140730223408380,0,L1,6,false,0,GetSResp,false
1470692447,140730223408380,0,L1,6,false,0,GetSResp,false
1470692453,140730223408380,0,L1,6,false,0,GetSResp,false
1470692459,140730223408380,0,L1,6,false,0,GetSResp,false
1470692465,140730223408380,0,L1,6,false,0,GetSResp,false
1470692471,140730223408380,0,L1,6,false,0,GetSResp,false
1470692477,140730223408380,0,L1,6,false,0,GetSResp,false
1470692483,140730223408380,0,L1,6,false,0,GetSResp,false
1470692489,140730223408380,0,L1,6,false,0,GetSResp,false
1470692496,140730223408380,0,L1,6,false,0,GetSResp,false
1470692502,140730223408380,0,L1,6,false,0,GetSResp,false
1470692508,140730223408380,0,L1,6,false,0,GetSResp,false
1470692515,140730223408380,0,L1,6,false,0,GetSResp,false
1470692529,140730223408380,0,L1,6,false,0,GetSResp,false
1470692574,140730223408380,0,L1,6,false,0,GetSResp,false
1470692580,140730223408380,0,L1,6,false,0,GetSResp,false
1470692586,140730223408380,0,L1,6,false,0,GetSResp,false
1470692592,140730223408380,0,L1,6,false,0,GetSResp,false
1470692599,140730223408380,0,L1,6,false,0,GetSResp,false
1470692605,140730223408380,0,L1,6,false,0,GetSResp,false
1470692611,140730223408380,0,L1,6,false,0,GetSResp,false
1470692616,140730223408380,0,L1,6,false,0,GetSResp,false
1470692622,140730223408380,0,L1,6,false,0,GetSResp,false
1470692629,140730223408380,0,L1,6,false,0,GetSResp,false
1470692635,140730223408380,0,L1,6,false,0,GetSResp,false
1470692641,140730223408380,0,L1,6,false,0,GetSResp,false
1470692647,140730223408380,0,L1,6,false,0,GetSResp,false
1470692654,140730223408380,0,L1,6,false,0,GetSResp,false
1470692661,140730223408380,0,L1,6,false,0,GetSResp,false
1470692675,140730223408380,0,L1,6,false,0,GetSResp,false
1470692721,140730223408380,0,L1,6,false,0,GetSResp,false
1470692727,140730223408380,0,L1,6,false,0,GetSResp,false
1470692733,140730223408380,0,L1,6,false,0,GetSResp,false
1470692739,140730223408380,0,L1,6,false,0,GetSResp,false
1470692745,140730223408380,0,L1,6,false,0,GetSResp,false
1470692752,140730223408380,0,L1,6,false,0,GetSResp,false
1470692758,140730223408380,0,L1,6,false,0,GetSResp,false
1470692764,140730223408380,0,L1,6,false,0,GetSResp,false
1470692771,140730223408380,0,L1,6,false,0,GetSResp,false
1470692776,140730223408380,0,L1,6,false,0,GetSResp,false
1470692782,140730223408380,0,L1,6,false,0,GetSResp,false
1470692789,140730223408380,0,L1,6,false,0,GetSResp,false
1470692795,140730223408380,0,L1,6,false,0,GetSResp,false
1470692801,140730223408380,0,L1,6,false,0,GetSResp,false
1470692808,140730223408380,0,L1,6,false,0,GetSResp,false
1470692822,140730223408380,0,L1,6,false,0,GetSResp,false
1470692867,140730223408380,0,L1,6,false,0,GetSResp,false
1470692873,140730223408380,0,L1,6,false,0,GetSResp,false
1470692879,140730223408380,0,L1,6,false,0,GetSResp,false
1470692885,140730223408380,0,L1,6,false,0,GetSResp,false
1470692891,140730223408380,0,L1,6,false,0,GetSResp,false
1470692898,140730223408380,0,L1,6,false,0,GetSResp,false
1470692903,140730223408380,0,L1,6,false,0,GetSResp,false
1470692909,140730223408380,0,L1,6,false,0,GetSResp,false
1470692915,140730223408380,0,L1,6,false,0,GetSResp,false
1470692922,140730223408380,0,L1,6,false,0,GetSResp,false
1470692928,140730223408380,0,L1,6,false,0,GetSResp,false
1470692933,140730223408380,0,L1,6,false,0,GetSResp,false
1470692940,140730223408380,0,L1,6,false,0,GetSResp,false
1470692946,140730223408380,0,L1,6,false,0,GetSResp,false
1470692952,140730223408380,0,L1,6,false,0,GetSResp,false
1470692959,140730223408380,0,L1,6,false,0,GetSResp,false
1470692965,140730223408380,0,L1,6,false,0,GetSResp,false
1470692970,140730223408380,0,L1,6,false,0,GetSResp,false
1470692977,140730223408380,0,L1,6,false,0,GetSResp,false
1470692983,140730223408380,0,L1,6,false,0,GetSResp,false
1470692989,140730223408380,0,L1,6,false,0,GetSResp,false
1470692996,140730223408380,0,L1,6,false,0,GetSResp,false
1470693002,140730223408380,0,L1,6,false,0,GetSResp,false
1470693008,140730223408380,0,L1,6,false,0,GetSResp,false
1470693015,140730223408380,0,L1,6,false,0,GetSResp,false
1470693020,140730223408380,0,L1,6,false,0,GetSResp,false
1470693027,140730223408380,0,L1,6,false,0,GetSResp,false
1470693033,140730223408380,0,L1,6,false,0,GetSResp,false
1470693039,140730223408380,0,L1,6,false,0,GetSResp,false
1470693046,140730223408380,0,L1,6,false,0,GetSResp,false
1470693053,140730223408380,0,L1,6,false,0,GetSResp,false
1470693066,140730223408380,0,L1,6,false,0,GetSResp,false
1470693111,140730223408380,0,L1,6,false,0,GetSResp,false
1470693119,140730223408380,0,L1,6,false,0,GetSResp,false
1470693124,140730223408380,0,L1,6,false,0,GetSResp,false
1470693130,140730223408380,0,L1,6,false,0,GetSResp,false
1470693137,140730223408380,0,L1,6,false,0,GetSResp,false
1470693143,140730223408380,0,L1,6,false,0,GetSResp,false
1470693149,140730223408380,0,L1,6,false,0,GetSResp,false
1470693155,140730223408380,0,L1,6,false,0,GetSResp,false
1470693162,140730223408380,0,L1,6,false,0,GetSResp,false
1470693167,140730223408380,0,L1,6,false,0,GetSResp,false
1470693173,140730223408380,0,L1,6,false,0,GetSResp,false
1470693179,140730223408380,0,L1,6,false,0,GetSResp,false
1470693186,140730223408380,0,L1,6,false,0,GetSResp,false
1470693192,140730223408380,0,L1,6,false,0,GetSResp,false
1470693199,140730223408380,0,L1,6,false,0,GetSResp,false
1470693214,140730223408380,0,L1,6,false,0,GetSResp,false
1470693259,140730223408380,0,L1,6,false,0,GetSResp,false
1470693265,140730223408380,0,L1,6,false,0,GetSResp,false
1470693271,140730223408380,0,L1,6,false,0,GetSResp,false
1470693277,140730223408380,0,L1,6,false,0,GetSResp,false
1470693284,140730223408380,0,L1,6,false,0,GetSResp,false
1470693290,140730223408380,0,L1,6,false,0,GetSResp,false
1470693296,140730223408380,0,L1,6,false,0,GetSResp,false
1470693301,140730223408380,0,L1,6,false,0,GetSResp,false
1470693307,140730223408380,0,L1,6,false,0,GetSResp,false
1470693314,140730223408380,0,L1,6,false,0,GetSResp,false
1470693320,140730223408380,0,L1,6,false,0,GetSResp,false
1470693326,140730223408380,0,L1,6,false,0,GetSResp,false
1470693332,140730223408380,0,L1,6,false,0,GetSResp,false
1470693338,140730223408380,0,L1,6,false,0,GetSResp,false
1470693346,140730223408380,0,L1,6,false,0,GetSResp,false
1470693359,140730223408380,0,L1,6,false,0,GetSResp,false
1470693406,140730223408380,0,L1,6,false,0,GetSResp,false
1470693411,140730223408380,0,L1,6,false,0,GetSResp,false
1470693418,140730223408380,0,L1,6,false,0,GetSResp,false
1470693424,140730223408380,0,L1,6,false,0,GetSResp,false
1470693430,140730223408380,0,L1,6,false,0,GetSResp,false
1470693436,140730223408380,0,L1,6,false,0,GetSResp,false
1470693442,140730223408380,0,L1,6,false,0,GetSResp,false
1470693448,140730223408380,0,L1,6,false,0,GetSResp,false
1470693454,140730223408380,0,L1,6,false,0,GetSResp,false
1470693460,140730223408380,0,L1,6,false,0,GetSResp,false
1470693466,140730223408380,0,L1,6,false,0,GetSResp,false
1470693473,140730223408380,0,L1,6,false,0,GetSResp,false
1470693478,140730223408380,0,L1,6,false,0,GetSResp,false
1470693485,140730223408380,0,L1,6,false,0,GetSResp,false
1470693491,140730223408380,0,L1,6,false,0,GetSResp,false
1470693497,140730223408380,0,L1,6,false,0,GetSResp,false
1470693503,140730223408380,0,L1,6,false,0,GetSResp,false
1470693509,140730223408380,0,L1,6,false,0,GetSResp,false
1470693515,140730223408380,0,L1,6,false,0,GetSResp,false
1470693521,140730223408380,0,L1,6,false,0,GetSResp,false
1470693527,140730223408380,0,L1,6,false,0,GetSResp,false
1470693533,140730223408380,0,L1,6,false,0,GetSResp,false
1470693540,140730223408380,0,L1,6,false,0,GetSResp,false
1470693546,140730223408380,0,L1,6,false,0,GetSResp,false
1470693553,140730223408380,0,L1,6,false,0,GetSResp,false
1470693559,140730223408380,0,L1,6,false,0,GetSResp,false
1470693565,140730223408380,0,L1,6,false,0,GetSResp,false
1470693571,140730223408380,0,L1,6,false,0,GetSResp,false
1470693577,140730223408380,0,L1,6,false,0,GetSResp,false
1470693584,140730223408380,0,L1,6,false,0,GetSResp,false
1470693591,140730223408380,0,L1,6,false,0,GetSResp,false
1470693605,140730223408380,0,L1,6,false,0,GetSResp,false
1470693650,140730223408380,0,L1,6,false,0,GetSResp,false
1470693656,140730223408380,0,L1,6,false,0,GetSResp,false
1470693662,140730223408380,0,L1,6,false,0,GetSResp,false
1470693668,140730223408380,0,L1,6,false,0,GetSResp,false
1470693674,140730223408380,0,L1,6,false,0,GetSResp,false
1470693680,140730223408380,0,L1,6,false,0,GetSResp,false
1470693686,140730223408380,0,L1,6,false,0,GetSResp,false
1470693692,140730223408380,0,L1,6,false,0,GetSResp,false
1470693698,140730223408380,0,L1,6,false,0,GetSResp,false
1470693704,140730223408380,0,L1,6,false,0,GetSResp,false
1470693710,140730223408380,0,L1,6,false,0,GetSResp,false
1470693716,140730223408380,0,L1,6,false,0,GetSResp,false
1470693722,140730223408380,0,L1,6,false,0,GetSResp,false
1470693728,140730223408380,0,L1,6,false,0,GetSResp,false
1470693735,140730223408380,0,L1,6,false,0,GetSResp,false
1470693741,140730223408380,0,L1,6,false,0,GetSResp,false
1470693747,140730223408380,0,L1,6,false,0,GetSResp,false
1470693753,140730223408380,0,L1,6,false,0,GetSResp,false
1470693759,140730223408380,0,L1,6,false,0,GetSResp,false
1470693765,140730223408380,0,L1,6,false,0,GetSResp,false
1470693772,140730223408380,0,L1,6,false,0,GetSResp,false
1470693778,140730223408380,0,L1,6,false,0,GetSResp,false
1470693784,140730223408380,0,L1,6,false,0,GetSResp,false
1470693790,140730223408380,0,L1,6,false,0,GetSResp,false
1470693796,140730223408380,0,L1,6,false,0,GetSResp,false
1470693802,140730223408380,0,L1,6,false,0,GetSResp,false
1470693808,140730223408380,0,L1,6,false,0,GetSResp,false
1470693814,140730223408380,0,L1,6,false,0,GetSResp,false
1470693821,140730223408380,0,L1,6,false,0,GetSResp,false
1470693828,140730223408380,0,L1,6,false,0,GetSResp,false
1470693835,140730223408380,0,L1,6,false,0,GetSResp,false
1470693848,140730223408380,0,L1,6,false,0,GetSResp,false
1470693894,140730223408380,0,L1,6,false,0,GetSResp,false
1470693899,140730223408380,0,L1,6,false,0,GetSResp,false
1470693905,140730223408380,0,L1,6,false,0,GetSResp,false
1470693912,140730223408380,0,L1,6,false,0,GetSResp,false
1470693919,140730223408380,0,L1,6,false,0,GetSResp,false
1470693925,140730223408380,0,L1,6,false,0,GetSResp,false
1470693931,140730223408380,0,L1,6,false,0,GetSResp,false
1470693937,140730223408380,0,L1,6,false,0,GetSResp,false
1470693943,140730223408380,0,L1,6,false,0,GetSResp,false
1470693950,140730223408380,0,L1,6,false,0,GetSResp,false
1470693956,140730223408380,0,L1,6,false,0,GetSResp,false
1470693962,140730223408380,0,L1,6,false,0,GetSResp,false
1470693968,140730223408380,0,L1,6,false,0,GetSResp,false
1470693974,140730223408380,0,L1,6,false,0,GetSResp,false
1470693981,140730223408380,0,L1,6,false,0,GetSResp,false
1470693987,140730223408380,0,L1,6,false,0,GetSResp,false
1470693992,140730223408380,0,L1,6,false,0,GetSResp,false
1470693999,140730223408380,0,L1,6,false,0,GetSResp,false
1470694005,140730223408380,0,L1,6,false,0,GetSResp,false
1470694011,140730223408380,0,L1,6,false,0,GetSResp,false
1470694016,140730223408380,0,L1,6,false,0,GetSResp,false
1470694023,140730223408380,0,L1,6,false,0,GetSResp,false
1470694029,140730223408380,0,L1,6,false,0,GetSResp,false
1470694035,140730223408380,0,L1,6,false,0,GetSResp,false
1470694041,140730223408380,0,L1,6,false,0,GetSResp,false
1470694047,140730223408380,0,L1,6,false,0,GetSResp,false
1470694054,140730223408380,0,L1,6,false,0,GetSResp,false
1470694059,140730223408380,0,L1,6,false,0,GetSResp,false
1470694066,140730223408380,0,L1,6,false,0,GetSResp,false
1470694073,140730223408380,0,L1,6,false,0,GetSResp,false
1470694080,140730223408380,0,L1,6,false,0,GetSResp,false
1470694094,140730223408380,0,L1,6,false,0,GetSResp,false
1470694139,140730223408380,0,L1,6,false,0,GetSResp,false
1470694145,140730223408380,0,L1,6,false,0,GetSResp,false
1470694151,140730223408380,0,L1,6,false,0,GetSResp,false
1470694157,140730223408380,0,L1,6,false,0,GetSResp,false
1470694163,140730223408380,0,L1,6,false,0,GetSResp,false
1470694169,140730223408380,0,L1,6,false,0,GetSResp,false
1470694175,140730223408380,0,L1,6,false,0,GetSResp,false
1470694182,140730223408380,0,L1,6,false,0,GetSResp,false
1470694188,140730223408380,0,L1,6,false,0,GetSResp,false
1470694194,140730223408380,0,L1,6,false,0,GetSResp,false
1470694200,140730223408380,0,L1,6,false,0,GetSResp,false
1470694208,140730223408380,0,L1,6,false,0,GetSResp,false
1470694213,140730223408380,0,L1,6,false,0,GetSResp,false
1470694220,140730223408380,0,L1,6,false,0,GetSResp,false
1470694227,140730223408380,0,L1,6,false,0,GetSResp,false
1470694241,140730223408380,0,L1,6,false,0,GetSResp,false
1470694285,140730223408380,0,L1,6,false,0,GetSResp,false
1470694292,140730223408380,0,L1,6,false,0,GetSResp,false
1470694298,140730223408380,0,L1,6,false,0,GetSResp,false
1470694304,140730223408380,0,L1,6,false,0,GetSResp,false
1470694310,140730223408380,0,L1,6,false,0,GetSResp,false
1470694316,140730223408380,0,L1,6,false,0,GetSResp,false
1470694322,140730223408380,0,L1,6,false,0,GetSResp,false
1470694328,140730223408380,0,L1,6,false,0,GetSResp,false
1470694334,140730223408380,0,L1,6,false,0,GetSResp,false
1470694340,140730223408380,0,L1,6,false,0,GetSResp,false
1470694346,140730223408380,0,L1,6,false,0,GetSResp,false
1470694353,140730223408380,0,L1,6,false,0,GetSResp,false
1470694359,140730223408380,0,L1,6,false,0,GetSResp,false
1470694365,140730223408380,0,L1,6,false,0,GetSResp,false
1470694372,140730223408380,0,L1,6,false,0,GetSResp,false
1470694378,140730223408380,0,L1,6,false,0,GetSResp,false
1470694385,140730223408380,0,L1,6,false,0,GetSResp,false
1470694390,140730223408380,0,L1,6,false,0,GetSResp,false
1470694396,140730223408380,0,L1,6,false,0,GetSResp,false
1470694403,140730223408380,0,L1,6,false,0,GetSResp,false
1470694409,140730223408380,0,L1,6,false,0,GetSResp,false
1470694415,140730223408380,0,L1,6,false,0,GetSResp,false
1470694421,140730223408380,0,L1,6,false,0,GetSResp,false
1470694427,140730223408380,0,L1,6,false,0,GetSResp,false
1470694433,140730223408380,0,L1,6,false,0,GetSResp,false
1470694439,140730223408380,0,L1,6,false,0,GetSResp,false
1470694445,140730223408380,0,L1,6,false,0,GetSResp,false
1470694451,140730223408380,0,L1,6,false,0,GetSResp,false
1470694457,140730223408380,0,L1,6,false,0,GetSResp,false
1470694463,140730223408380,0,L1,6,false,0,GetSResp,false
1470694470,140730223408380,0,L1,6,false,0,GetSResp,false
1470694476,140730223408380,0,L1,6,false,0,GetSResp,false
1470694482,140730223408380,0,L1,6,false,0,GetSResp,false
1470694487,140730223408380,0,L1,6,false,0,GetSResp,false
1470694495,140730223408380,0,L1,6,false,0,GetSResp,false
1470694501,140730223408380,0,L1,6,false,0,GetSResp,false
1470694507,140730223408380,0,L1,6,false,0,GetSResp,false
1470694513,140730223408380,0,L1,6,false,0,GetSResp,false
1470694519,140730223408380,0,L1,6,false,0,GetSResp,false
1470694526,140730223408380,0,L1,6,false,0,GetSResp,false
1470694532,140730223408380,0,L1,6,false,0,GetSResp,false
1470694538,140730223408380,0,L1,6,false,0,GetSResp,false
1470694544,140730223408380,0,L1,6,false,0,GetSResp,false
1470694550,140730223408380,0,L1,6,false,0,GetSResp,false
1470694556,140730223408380,0,L1,6,false,0,GetSResp,false
1470694562,140730223408380,0,L1,6,false,0,GetSResp,false
1470694569,140730223408380,0,L1,6,false,0,GetSResp,false
1470694583,140730223408380,0,L1,6,false,0,GetSResp,false
1470694628,140730223408380,0,L1,6,false,0,GetSResp,false
1470694634,140730223408380,0,L1,6,false,0,GetSResp,false
1470694641,140730223408380,0,L1,6,false,0,GetSResp,false
1470694647,140730223408380,0,L1,6,false,0,GetSResp,false
1470694653,140730223408380,0,L1,6,false,0,GetSResp,false
1470694659,140730223408380,0,L1,6,false,0,GetSResp,false
1470694666,140730223408380,0,L1,6,false,0,GetSResp,false
1470694672,140730223408380,0,L1,6,false,0,GetSResp,false
1470694677,140730223408380,0,L1,6,false,0,GetSResp,false
1470694684,140730223408380,0,L1,6,false,0,GetSResp,false
1470694690,140730223408380,0,L1,6,false,0,GetSResp,false
1470694696,140730223408380,0,L1,6,false,0,GetSResp,false
1470694702,140730223408380,0,L1,6,false,0,GetSResp,false
1470694708,140730223408380,0,L1,6,false,0,GetSResp,false
1470694715,140730223408380,0,L1,6,false,0,GetSResp,false
1470694729,140730223408380,0,L1,6,false,0,GetSResp,false
1470694774,140730223408380,0,L1,6,false,0,GetSResp,false
1470694781,140730223408380,0,L1,6,false,0,GetSResp,false
1470694787,140730223408380,0,L1,6,false,0,GetSResp,false
1470694793,140730223408380,0,L1,6,false,0,GetSResp,false
1470694799,140730223408380,0,L1,6,false,0,GetSResp,false
1470694806,140730223408380,0,L1,6,false,0,GetSResp,false
1470694812,140730223408380,0,L1,6,false,0,GetSResp,false
1470694819,140730223408380,0,L1,6,false,0,GetSResp,false
1470694824,140730223408380,0,L1,6,false,0,GetSResp,false
1470694830,140730223408380,0,L1,6,false,0,GetSResp,false
1470694837,140730223408380,0,L1,6,false,0,GetSResp,false
1470694843,140730223408380,0,L1,6,false,0,GetSResp,false
1470694849,140730223408380,0,L1,6,false,0,GetSResp,false
1470694856,140730223408380,0,L1,6,false,0,GetSResp,false
1470694863,140730223408380,0,L1,6,false,0,GetSResp,false
1470694877,140730223408380,0,L1,6,false,0,GetSResp,false
1470694921,140730223408380,0,L1,6,false,0,GetSResp,false
1470694928,140730223408380,0,L1,6,false,0,GetSResp,false
1470694934,140730223408380,0,L1,6,false,0,GetSResp,false
1470694940,140730223408380,0,L1,6,false,0,GetSResp,false
1470694946,140730223408380,0,L1,6,false,0,GetSResp,false
1470694952,140730223408380,0,L1,6,false,0,GetSResp,false
1470694958,140730223408380,0,L1,6,false,0,GetSResp,false
1470694964,140730223408380,0,L1,6,false,0,GetSResp,false
1470694970,140730223408380,0,L1,6,false,0,GetSResp,false
1470694976,140730223408380,0,L1,6,false,0,GetSResp,false
1470694983,140730223408380,0,L1,6,false,0,GetSResp,false
1470694989,140730223408380,0,L1,6,false,0,GetSResp,false
1470694995,140730223408380,0,L1,6,false,0,GetSResp,false
1470695002,140730223408380,0,L1,6,false,0,GetSResp,false
1470695008,140730223408380,0,L1,6,false,0,GetSResp,false
1470695014,140730223408380,0,L1,6,false,0,GetSResp,false
1470695021,140730223408380,0,L1,6,false,0,GetSResp,false
1470695027,140730223408380,0,L1,6,false,0,GetSResp,false
1470695033,140730223408380,0,L1,6,false,0,GetSResp,false
1470695040,140730223408380,0,L1,6,false,0,GetSResp,false
1470695046,140730223408380,0,L1,6,false,0,GetSResp,false
1470695053,140730223408380,0,L1,6,false,0,GetSResp,false
1470695059,140730223408380,0,L1,6,false,0,GetSResp,false
1470695065,140730223408380,0,L1,6,false,0,GetSResp,false
1470695072,140730223408380,0,L1,6,false,0,GetSResp,false
1470695078,140730223408380,0,L1,6,false,0,GetSResp,false
1470695084,140730223408380,0,L1,6,false,0,GetSResp,false
1470695091,140730223408380,0,L1,6,false,0,GetSResp,false
1470695097,140730223408380,0,L1,6,false,0,GetSResp,false
1470695103,140730223408380,0,L1,6,false,0,GetSResp,false
1470695110,140730223408380,0,L1,6,false,0,GetSResp,false
1470695123,140730223408380,0,L1,6,false,0,GetSResp,false
1470695167,140730223408380,0,L1,6,false,0,GetSResp,false
1470695174,140730223408380,0,L1,6,false,0,GetSResp,false
1470695180,140730223408380,0,L1,6,false,0,GetSResp,false
1470695185,140730223408380,0,L1,6,false,0,GetSResp,false
1470695192,140730223408380,0,L1,6,false,0,GetSResp,false
1470695198,140730223408380,0,L1,6,false,0,GetSResp,false
1470695204,140730223408380,0,L1,6,false,0,GetSResp,false
1470695210,140730223408380,0,L1,6,false,0,GetSResp,false
1470695217,140730223408380,0,L1,6,false,0,GetSResp,false
1470695223,140730223408380,0,L1,6,false,0,GetSResp,false
1470695229,140730223408380,0,L1,6,false,0,GetSResp,false
1470695235,140730223408380,0,L1,6,false,0,GetSResp,false
1470695241,140730223408380,0,L1,6,false,0,GetSResp,false
1470695247,140730223408380,0,L1,6,false,0,GetSResp,false
1470695255,140730223408380,0,L1,6,false,0,GetSResp,false
1470695268,140730223408380,0,L1,6,false,0,GetSResp,false
1470695314,140730223408380,0,L1,6,false,0,GetSResp,false
1470695321,140730223408380,0,L1,6,false,0,GetSResp,false
1470695327,140730223408380,0,L1,6,false,0,GetSResp,false
1470695333,140730223408380,0,L1,6,false,0,GetSResp,false
1470695339,140730223408380,0,L1,6,false,0,GetSResp,false
1470695345,140730223408380,0,L1,6,false,0,GetSResp,false
1470695352,140730223408380,0,L1,6,false,0,GetSResp,false
1470695358,140730223408380,0,L1,6,false,0,GetSResp,false
1470695365,140730223408380,0,L1,6,false,0,GetSResp,false
1470695371,140730223408380,0,L1,6,false,0,GetSResp,false
1470695377,140730223408380,0,L1,6,false,0,GetSResp,false
1470695383,140730223408380,0,L1,6,false,0,GetSResp,false
1470695389,140730223408380,0,L1,6,false,0,GetSResp,false
1470695396,140730223408380,0,L1,6,false,0,GetSResp,false
1470695403,140730223408380,0,L1,6,false,0,GetSResp,false
1470695418,140730223408380,0,L1,6,false,0,GetSResp,false
1470695461,140730223408380,0,L1,6,false,0,GetSResp,false
1470695467,140730223408380,0,L1,6,false,0,GetSResp,false
1470695474,140730223408380,0,L1,6,false,0,GetSResp,false
1470695479,140730223408380,0,L1,6,false,0,GetSResp,false
1470695486,140730223408380,0,L1,6,false,0,GetSResp,false
1470695492,140730223408380,0,L1,6,false,0,GetSResp,false
1470695498,140730223408380,0,L1,6,false,0,GetSResp,false
1470695504,140730223408380,0,L1,6,false,0,GetSResp,false
1470695511,140730223408380,0,L1,6,false,0,GetSResp,false
1470695517,140730223408380,0,L1,6,false,0,GetSResp,false
1470695523,140730223408380,0,L1,6,false,0,GetSResp,false
1470695529,140730223408380,0,L1,6,false,0,GetSResp,false
1470695535,140730223408380,0,L1,6,false,0,GetSResp,false
1470695542,140730223408380,0,L1,6,false,0,GetSResp,false
1470695548,140730223408380,0,L1,6,false,0,GetSResp,false
1470695554,140730223408380,0,L1,6,false,0,GetSResp,false
1470695561,140730223408380,0,L1,6,false,0,GetSResp,false
1470695567,140730223408380,0,L1,6,false,0,GetSResp,false
1470695573,140730223408380,0,L1,6,false,0,GetSResp,false
1470695579,140730223408380,0,L1,6,false,0,GetSResp,false
1470695585,140730223408380,0,L1,6,false,0,GetSResp,false
1470695591,140730223408380,0,L1,6,false,0,GetSResp,false
1470695597,140730223408380,0,L1,6,false,0,GetSResp,false
